property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category,price
0.0,49.0,4.0,4,3.0,2.0,1562.0,0,0,0,2.0,2.0,1.5
0.0,59.0,2.0,2,2.0,3.0,1533.0,0,0,0,2.0,0.0,1.6
0.0,68.0,3.0,3,4.0,1.0,1900.0,0,0,0,0.0,2.0,1.69
0.0,92.0,2.0,2,0.0,1.0,637.0,0,0,0,1.0,2.0,0.35
0.0,76.0,2.0,2,3.0,3.0,1317.0,0,0,0,0.0,2.0,1.18
0.0,22.0,2.0,2,2.0,3.0,1200.0,0,0,1,2.0,2.0,2.4
0.0,68.0,3.0,3,4.0,3.0,1774.0,0,0,2,0.0,0.0,2.5
0.0,64.0,3.0,4,3.0,3.0,2490.0,0,0,2,2.0,0.0,3.5
0.0,25.0,5.0,5,4.0,2.0,5778.0,0,0,1,1.0,1.0,8.0
0.0,57.0,2.0,2,0.0,3.0,790.0,0,0,2,1.0,1.0,0.6
0.0,7.0,2.0,2,1.0,3.0,598.0,0,0,0,1.0,2.0,0.36
0.0,82.0,2.0,2,1.0,3.0,1210.0,0,0,0,1.0,2.0,1.2
1.0,23.0,7.0,7,4.0,0.0,5000.0,1,0,0,2.0,1.0,5.65
0.0,51.0,4.0,3,4.0,2.0,1900.0,0,0,2,1.0,2.0,1.75
1.0,41.0,6.0,4,4.0,2.0,2475.0,1,1,2,2.0,2.0,7.35
0.0,4.0,3.0,4,4.0,3.0,1756.0,0,0,0,2.0,0.0,1.25
0.0,81.0,3.0,3,2.0,0.0,1500.0,0,0,2,2.0,0.0,1.12
1.0,23.0,3.0,2,0.0,2.0,3078.48,0,0,0,1.0,1.0,5.1
0.0,81.0,3.0,3,3.0,3.0,1660.0,0,0,0,2.0,2.0,1.05
0.0,44.0,3.0,3,4.0,3.0,1424.0,0,0,0,0.0,2.0,1.14
0.0,76.0,2.0,2,1.0,1.0,546.0,0,0,0,2.0,2.0,0.36
0.0,83.0,2.0,2,2.0,1.0,1562.0,0,0,0,2.0,0.0,1.3
0.0,11.0,4.0,5,3.0,3.0,3190.0,0,0,0,2.0,2.0,3.3
0.0,86.0,3.0,2,3.0,1.0,1050.0,0,0,0,1.0,1.0,1.16
0.0,84.0,2.0,2,3.0,0.0,1410.0,0,0,0,1.0,0.0,1.25
1.0,26.0,4.0,3,4.0,0.0,1800.0,0,0,0,1.0,2.0,5.6
1.0,45.0,3.0,3,2.0,0.0,1900.0,0,1,0,2.0,1.0,2.5
0.0,15.0,3.0,4,2.0,2.0,2000.0,0,0,0,1.0,1.0,1.15
1.0,44.0,4.0,4,4.0,0.0,2700.0,1,0,0,2.0,1.0,6.0
0.0,92.0,2.0,2,1.0,3.0,610.0,0,0,2,2.0,2.0,0.31
0.0,76.0,2.0,2,2.0,3.0,1400.0,0,0,2,2.0,2.0,1.3
0.0,2.0,3.0,3,3.0,1.0,1615.0,0,0,0,2.0,2.0,2.12
0.0,58.0,4.0,5,3.0,0.0,2791.0,0,0,2,2.0,0.0,3.8
0.0,62.0,4.0,4,0.0,3.0,2194.0,0,0,0,2.0,1.0,2.9
0.0,59.0,3.0,3,2.0,1.0,1721.0,0,0,0,0.0,2.0,2.2
0.0,29.0,2.0,2,2.0,4.0,1006.0,0,0,0,2.0,0.0,1.1
0.0,7.0,3.0,4,4.0,3.0,2249.0,0,0,0,2.0,2.0,1.4
1.0,20.0,4.0,4,4.0,0.0,2430.0,1,1,0,1.0,2.0,4.99
0.0,34.0,3.0,3,3.0,3.0,1389.0,0,0,0,1.0,1.0,1.1
0.0,50.0,3.0,3,3.0,3.0,2892.0,0,0,0,2.0,0.0,6.02
1.0,32.0,2.0,2,2.0,1.0,1210.0,0,0,1,2.0,2.0,1.35
0.0,76.0,3.0,4,4.0,3.0,2629.0,0,0,2,0.0,1.0,2.0
0.0,65.0,3.0,3,4.0,4.0,1892.0,0,0,0,1.0,0.0,1.85
0.0,61.0,3.0,2,2.0,3.0,630.0,0,0,0,1.0,1.0,0.42
0.0,66.0,3.0,3,1.0,3.0,1493.0,0,0,0,2.0,0.0,1.32
1.0,67.0,1.0,1,1.0,2.0,758.0,0,0,0,1.0,1.0,0.69
1.0,26.0,5.0,6,4.0,0.0,4518.0,1,1,2,2.0,2.0,15.0
1.0,20.0,6.0,6,0.0,2.0,906.0,0,0,0,1.0,1.0,2.3
0.0,14.0,3.0,4,4.0,3.0,1940.0,0,0,0,1.0,2.0,2.4
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,2.0,1.0,1.68
0.0,8.0,2.0,3,3.0,3.0,1222.0,0,0,0,2.0,2.0,0.93
0.0,67.0,2.0,2,1.0,3.0,1000.0,0,0,0,2.0,2.0,0.54
0.0,9.0,3.0,3,2.0,3.0,2424.0,0,0,0,0.0,2.0,1.63
0.0,90.0,4.0,3,0.0,3.0,2040.0,0,0,0,1.0,0.0,1.25
1.0,54.0,6.0,6,3.0,2.0,2700.0,1,1,1,2.0,2.0,4.6
0.0,2.0,2.0,2,1.0,3.0,860.0,0,0,0,2.0,2.0,1.1
1.0,39.0,9.0,9,4.0,0.0,5000.0,1,1,2,2.0,2.0,9.25
0.0,20.0,2.0,2,3.0,0.0,1348.0,0,0,0,2.0,0.0,0.98
0.0,29.0,2.0,2,3.0,3.0,1375.0,0,0,0,2.0,1.0,1.2
1.0,43.0,2.0,4,4.0,0.0,61.0,0,0,0,1.0,2.0,1.7
0.0,53.0,3.0,3,4.0,0.0,1905.0,0,0,2,1.0,2.0,1.55
0.0,90.0,3.0,3,2.0,3.0,1829.0,0,0,0,2.0,2.0,1.42
0.0,56.0,4.0,4,4.0,1.0,5095.0,0,0,2,1.0,0.0,7.5
0.0,69.0,3.0,3,4.0,3.0,1414.0,0,0,2,1.0,2.0,1.0
0.0,34.0,4.0,3,3.0,3.0,2077.0,0,0,0,1.0,0.0,1.77
0.0,2.0,3.0,3,3.0,3.0,1611.0,0,0,0,1.0,2.0,1.8
0.0,93.0,4.0,4,0.0,1.0,3225.0,0,0,0,1.0,2.0,3.2
0.0,4.0,2.0,2,3.0,3.0,1209.0,0,0,0,2.0,2.0,0.75
0.0,44.0,2.0,2,2.0,3.0,1074.0,0,0,0,1.0,2.0,0.99
0.0,66.0,4.0,4,1.0,3.0,2186.0,0,0,0,2.0,0.0,2.0
0.0,62.0,4.0,4,4.0,3.0,1975.1,0,0,2,0.0,2.0,2.9
1.0,67.0,3.0,3,3.0,2.0,1260.0,0,0,0,1.0,2.0,1.1
1.0,43.0,1.0,4,3.0,3.0,576.0,0,0,0,1.0,2.0,0.99
0.0,4.0,4.0,5,4.0,3.0,2991.0,0,0,0,2.0,1.0,1.35
0.0,84.0,2.0,2,1.0,1.0,557.0,0,0,0,2.0,2.0,0.43
0.0,56.0,3.0,4,3.0,4.0,2186.0,0,0,0,1.0,2.0,4.25
0.0,83.0,2.0,2,3.0,3.0,1562.0,0,0,2,0.0,0.0,1.2
0.0,34.0,3.0,3,4.0,3.0,1881.0,0,0,0,1.0,1.0,1.43
0.0,58.0,4.0,4,3.0,3.0,2650.0,0,0,2,1.0,0.0,3.75
0.0,63.0,3.0,3,3.0,3.0,1950.0,0,0,2,2.0,0.0,2.85
1.0,26.0,4.0,3,2.0,3.0,1800.0,0,1,0,1.0,1.0,5.8
0.0,2.0,3.0,3,3.0,3.0,1354.0,0,0,0,2.0,2.0,1.4
1.0,26.0,7.0,9,4.0,0.0,9000.0,1,1,1,2.0,2.0,31.5
0.0,80.0,4.0,4,4.0,3.0,2273.1,0,0,0,1.0,1.0,2.6
1.0,44.0,3.0,2,2.0,0.0,1120.0,0,0,0,1.0,1.0,0.85
0.0,40.0,4.0,4,4.0,2.0,2556.0,0,0,2,0.0,0.0,6.0
0.0,83.0,2.0,2,3.0,3.0,1400.0,0,0,0,1.0,0.0,1.4
1.0,68.0,5.0,4,3.0,1.0,2700.0,0,0,0,1.0,2.0,6.0
1.0,80.0,4.0,4,4.0,3.0,3240.0,1,0,1,2.0,2.0,6.8
0.0,2.0,3.0,4,4.0,1.0,2047.0,0,0,2,2.0,0.0,2.5
0.0,52.0,4.0,3,4.0,0.0,2000.0,0,0,1,1.0,2.0,1.9
0.0,82.0,3.0,3,2.0,3.0,1667.0,0,0,0,2.0,2.0,1.1
1.0,71.0,5.0,8,3.0,3.0,9000.0,1,1,1,2.0,2.0,17.0
1.0,37.0,3.0,3,2.0,3.0,76.0,0,0,0,1.0,1.0,0.67
0.0,88.0,3.0,3,3.0,3.0,1667.0,0,0,0,2.0,2.0,0.95
0.0,9.0,3.0,3,3.0,3.0,1995.0,0,0,0,2.0,0.0,2.22
0.0,20.0,3.0,4,4.0,0.0,1829.0,0,0,2,2.0,2.0,1.51
0.0,2.0,3.0,3,4.0,3.0,1456.0,0,0,0,2.0,1.0,2.0
0.0,90.0,3.0,2,3.0,3.0,1305.0,0,0,0,1.0,2.0,0.65
0.0,76.0,2.0,2,4.0,1.0,1233.0,0,0,0,1.0,2.0,0.8
0.0,20.0,3.0,3,4.0,2.0,1695.0,0,0,1,2.0,2.0,1.4
0.0,79.0,2.0,2,3.0,1.0,1295.0,0,0,0,2.0,2.0,0.9
1.0,26.0,4.0,4,4.0,0.0,1800.0,0,1,0,1.0,1.0,5.5
0.0,74.0,3.0,4,4.0,1.0,1600.0,0,0,2,2.0,0.0,2.1
0.0,92.0,1.0,1,1.0,3.0,407.0,0,0,0,2.0,2.0,0.2
0.0,82.0,2.0,2,2.0,3.0,537.0,0,0,0,1.0,2.0,0.35
0.0,62.0,3.0,3,3.0,3.0,1828.1,0,0,0,2.0,0.0,2.85
1.0,44.0,5.0,5,4.0,3.0,1350.0,0,0,0,1.0,2.0,1.35
0.0,84.0,2.0,2,3.0,3.0,1410.0,0,0,0,1.0,0.0,1.23
0.0,3.0,3.0,3,4.0,3.0,1705.0,0,0,2,0.0,2.0,1.35
1.0,68.0,3.0,2,1.0,1.0,667.0,0,0,0,1.0,2.0,2.1
0.0,84.0,3.0,4,3.0,3.0,1410.0,0,0,0,1.0,1.0,1.25
0.0,60.0,4.0,6,3.0,3.0,4075.0,0,0,0,0.0,0.0,8.35
0.0,65.0,3.0,3,2.0,1.0,952.0,0,0,0,1.0,0.0,0.45
1.0,37.0,2.0,3,2.0,2.0,100.0,0,0,0,1.0,2.0,0.75
1.0,67.0,4.0,5,4.0,2.0,3600.0,1,0,0,1.0,1.0,8.0
1.0,5.0,3.0,3,1.0,0.0,1125.0,0,0,0,1.0,1.0,1.3
1.0,20.0,3.0,3,3.0,0.0,1560.77,0,0,2,1.0,1.0,2.75
0.0,65.0,2.0,2,3.0,4.0,1186.0,0,0,0,2.0,2.0,0.92
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,0,2.0,2.0,1.55
0.0,40.0,3.0,2,3.0,2.0,1762.0,0,0,0,1.0,2.0,2.5
0.0,20.0,1.0,1,1.0,0.0,556.0,0,0,0,1.0,1.0,0.2
0.0,81.0,3.0,3,3.0,3.0,1623.0,0,0,1,2.0,0.0,1.4
0.0,36.0,4.0,3,3.0,2.0,2611.0,0,0,1,1.0,2.0,1.5
0.0,34.0,3.0,3,1.0,1.0,1729.0,0,0,0,1.0,2.0,0.99
0.0,28.0,3.0,3,2.0,2.0,1700.0,0,0,0,2.0,0.0,2.25
0.0,59.0,3.0,3,2.0,1.0,1811.0,0,0,0,1.0,2.0,2.55
0.0,2.0,3.0,3,3.0,3.0,1427.0,0,0,0,2.0,2.0,1.3
0.0,76.0,3.0,3,3.0,3.0,1201.0,0,0,2,0.0,0.0,1.2
0.0,90.0,4.0,3,2.0,1.0,1778.0,0,0,0,1.0,0.0,1.1
0.0,66.0,3.0,2,2.0,0.0,1473.0,0,0,0,1.0,0.0,0.91
0.0,8.0,3.0,4,0.0,3.0,2850.0,0,0,0,1.0,0.0,1.5
0.0,79.0,2.0,2,2.0,0.0,1014.0,0,0,0,2.0,0.0,0.65
0.0,83.0,4.0,4,3.0,3.0,2600.0,0,0,0,1.0,2.0,2.13
1.0,26.0,3.0,3,2.0,0.0,1350.0,1,0,0,2.0,1.0,4.5
0.0,44.0,2.0,2,3.0,1.0,1007.0,0,0,0,2.0,2.0,0.85
0.0,86.0,2.0,2,3.0,1.0,1228.0,0,0,0,1.0,1.0,0.88
1.0,17.0,5.0,4,2.0,2.0,2250.0,0,0,2,2.0,1.0,4.15
0.0,34.0,3.0,3,2.0,3.0,778.0,0,0,0,1.0,1.0,0.5
0.0,31.0,3.0,2,2.0,0.0,1450.0,0,0,1,2.0,1.0,1.2
0.0,79.0,3.0,3,2.0,3.0,1800.0,0,0,1,0.0,2.0,2.4
1.0,44.0,4.0,4,1.0,3.0,3240.0,0,0,0,1.0,1.0,8.5
0.0,76.0,3.0,4,4.0,3.0,1459.0,0,0,2,2.0,0.0,1.5
1.0,40.0,3.0,3,1.0,0.0,1080.0,0,0,0,1.0,1.0,2.75
1.0,45.0,5.0,4,2.0,1.0,4500.0,0,0,0,1.0,1.0,6.75
0.0,22.0,4.0,6,4.0,1.0,2778.0,0,0,1,1.0,2.0,4.8
1.0,40.0,4.0,4,4.0,0.0,540.0,0,0,1,1.0,2.0,1.65
0.0,32.0,3.0,3,3.0,1.0,2218.0,0,0,0,1.0,1.0,1.65
0.0,2.0,2.0,2,2.0,3.0,915.0,0,0,0,1.0,0.0,0.95
0.0,28.0,3.0,5,4.0,2.0,2726.0,0,0,0,1.0,2.0,3.0
0.0,4.0,3.0,2,2.0,1.0,1126.0,0,0,0,1.0,0.0,1.35
0.0,45.0,3.0,3,3.0,2.0,1556.0,0,0,0,1.0,2.0,1.79
0.0,81.0,3.0,2,3.0,3.0,1671.0,0,0,0,1.0,0.0,1.15
0.0,81.0,3.0,3,2.0,3.0,1652.0,0,0,2,2.0,2.0,1.4
0.0,59.0,2.0,2,2.0,4.0,1333.0,0,0,0,1.0,1.0,1.65
1.0,46.0,2.0,2,1.0,3.0,900.0,0,0,0,1.0,1.0,0.42
0.0,51.0,3.0,4,4.0,0.0,1785.0,0,0,1,0.0,2.0,4.85
1.0,41.0,6.0,6,4.0,0.0,3240.0,1,1,2,2.0,2.0,10.0
0.0,8.0,3.0,3,2.0,3.0,1500.0,0,0,0,2.0,1.0,0.85
0.0,88.0,4.0,5,2.0,3.0,2452.0,0,0,0,0.0,2.0,1.25
0.0,88.0,3.0,3,3.0,3.0,1540.0,0,0,0,0.0,2.0,1.29
1.0,26.0,6.0,8,2.0,3.0,4518.0,1,1,2,2.0,2.0,18.9
0.0,90.0,3.0,3,1.0,3.0,833.0,0,0,0,1.0,2.0,0.45
0.0,70.0,3.0,3,3.0,3.0,1975.0,0,0,0,1.0,2.0,1.9
0.0,7.0,2.0,2,4.0,1.0,1301.0,0,0,0,2.0,0.0,0.9
0.0,80.0,3.0,4,2.0,3.0,1705.0,0,0,2,2.0,0.0,1.15
0.0,49.0,5.0,5,4.0,0.0,5200.0,0,0,0,1.0,1.0,5.0
0.0,79.0,3.0,4,4.0,1.0,1992.0,0,0,1,0.0,2.0,2.3
0.0,45.0,3.0,3,3.0,2.0,1600.0,0,0,2,1.0,1.0,1.9
1.0,80.0,3.0,4,3.0,1.0,2160.0,1,1,0,2.0,1.0,3.2
1.0,28.0,4.0,5,4.0,3.0,2844.0,1,1,2,2.0,2.0,11.75
0.0,11.0,4.0,4,3.0,0.0,3238.0,0,0,2,2.0,2.0,3.45
0.0,83.0,2.0,2,4.0,3.0,1419.0,0,0,0,0.0,1.0,1.2
0.0,68.0,3.0,3,4.0,3.0,2150.0,0,0,0,1.0,0.0,2.75
0.0,88.0,3.0,3,4.0,3.0,1838.0,0,0,0,2.0,2.0,1.15
0.0,44.0,2.0,2,3.0,1.0,822.0,0,0,0,2.0,1.0,0.65
0.0,55.0,4.0,5,3.0,3.0,3182.0,0,0,2,1.0,0.0,4.85
0.0,68.0,3.0,2,2.0,0.0,1078.0,0,0,0,2.0,2.0,1.0
0.0,6.0,4.0,6,4.0,3.0,1535.0,0,0,0,0.0,0.0,1.5
0.0,4.0,4.0,4,4.0,3.0,3000.0,0,0,0,2.0,0.0,2.6
0.0,47.0,3.0,4,2.0,3.0,2700.0,0,0,2,0.0,0.0,2.6
0.0,59.0,3.0,3,2.0,1.0,1721.0,0,0,0,1.0,2.0,2.25
1.0,9.0,4.0,4,4.0,1.0,5400.0,1,0,2,0.0,1.0,6.5
0.0,80.0,2.0,2,2.0,3.0,1367.0,0,0,2,2.0,0.0,1.0
0.0,8.0,4.0,5,4.0,3.0,2779.0,0,0,0,2.0,2.0,2.29
0.0,90.0,3.0,3,3.0,1.0,1348.0,0,0,0,2.0,2.0,0.58
0.0,68.0,3.0,3,4.0,1.0,1857.0,0,0,2,1.0,2.0,1.8
0.0,4.0,3.0,4,4.0,3.0,2119.0,0,0,0,2.0,2.0,2.6
0.0,44.0,2.0,2,2.0,3.0,534.0,0,0,0,2.0,2.0,0.29
0.0,49.0,1.0,1,0.0,0.0,513.0,0,0,2,1.0,1.0,0.45
1.0,44.0,4.0,4,4.0,3.0,3240.0,1,1,2,2.0,1.0,7.8
0.0,7.0,2.0,2,2.0,3.0,543.0,0,0,0,1.0,0.0,0.28
0.0,93.0,2.0,2,1.0,3.0,538.0,0,0,0,1.0,2.0,0.27
1.0,26.0,5.0,5,3.0,2.0,4518.0,1,1,2,2.0,1.0,13.5
0.0,81.0,3.0,3,3.0,3.0,1400.0,0,0,2,0.0,2.0,1.55
1.0,15.0,1.0,1,2.0,2.0,2000.0,0,0,0,1.0,1.0,1.7
0.0,83.0,3.0,4,3.0,3.0,2083.0,0,0,0,0.0,2.0,1.84
0.0,74.0,3.0,3,4.0,3.0,1900.0,0,0,0,2.0,0.0,1.75
0.0,83.0,4.0,5,4.0,1.0,2017.0,0,0,2,1.0,2.0,1.5
0.0,24.0,3.0,4,4.0,2.0,3700.0,0,0,1,2.0,2.0,5.8
0.0,76.0,2.0,2,3.0,1.0,1700.0,0,0,1,1.0,2.0,0.83
0.0,84.0,2.0,2,1.0,3.0,578.0,0,0,0,1.0,2.0,0.5
1.0,26.0,4.0,4,3.0,0.0,1800.0,1,0,0,2.0,1.0,5.5
0.0,84.0,2.0,2,1.0,1.0,1300.0,0,0,0,1.0,0.0,0.82
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,2.0,1.0,1.68
1.0,13.0,4.0,4,4.0,3.0,6350.0,1,0,2,2.0,1.0,7.46
0.0,79.0,2.0,2,2.0,3.0,1260.0,0,0,2,0.0,0.0,0.95
0.0,81.0,2.0,2,2.0,0.0,1100.0,0,0,2,2.0,0.0,0.85
0.0,88.0,2.0,2,3.0,1.0,1288.0,0,0,0,2.0,2.0,0.7
0.0,66.0,3.0,2,3.0,3.0,1473.0,0,0,0,2.0,2.0,0.9
0.0,79.0,2.0,2,2.0,3.0,1194.0,0,0,0,1.0,1.0,0.96
0.0,90.0,4.0,3,2.0,1.0,1983.0,0,0,0,2.0,0.0,0.95
0.0,66.0,3.0,3,2.0,3.0,1531.0,0,0,2,2.0,1.0,1.55
0.0,93.0,2.0,2,3.0,1.0,1365.0,0,0,0,2.0,1.0,0.82
0.0,90.0,4.0,3,3.0,3.0,2533.0,0,0,0,2.0,0.0,1.19
0.0,49.0,3.0,3,4.0,3.0,2556.0,0,0,2,2.0,2.0,1.4
0.0,2.0,3.0,4,3.0,3.0,2456.0,0,0,2,2.0,2.0,1.95
1.0,24.0,4.0,4,3.0,2.0,1069.63,0,0,0,1.0,2.0,3.25
1.0,80.0,4.0,4,4.0,3.0,3240.0,1,0,2,1.0,1.0,7.0
0.0,90.0,3.0,2,2.0,4.0,1201.0,0,0,0,1.0,2.0,0.61
1.0,46.0,2.0,2,1.0,2.0,900.0,0,0,0,1.0,1.0,0.8
0.0,64.0,3.0,4,4.0,3.0,2246.0,0,0,2,0.0,0.0,3.5
0.0,60.0,5.0,7,3.0,3.0,5251.0,0,0,2,0.0,2.0,10.75
0.0,82.0,3.0,3,3.0,3.0,1750.0,0,0,0,2.0,2.0,1.35
0.0,8.0,3.0,3,2.0,3.0,1711.1,0,0,0,2.0,2.0,2.6
0.0,84.0,2.0,2,1.0,1.0,557.0,0,0,0,2.0,1.0,0.42
0.0,9.0,4.0,4,3.0,3.0,2910.0,0,0,0,0.0,2.0,1.9
0.0,32.0,3.0,2,2.0,1.0,1857.0,0,0,0,2.0,0.0,1.67
1.0,47.0,5.0,6,4.0,0.0,3239.93,0,0,0,2.0,2.0,12.0
0.0,2.0,2.0,2,2.0,3.0,915.0,0,0,0,1.0,0.0,0.95
0.0,13.0,3.0,5,2.0,3.0,2800.0,0,0,0,2.0,2.0,3.65
0.0,81.0,3.0,3,3.0,3.0,1600.0,0,0,2,0.0,2.0,1.75
0.0,2.0,3.0,4,4.0,3.0,1700.0,0,0,2,0.0,2.0,1.7
1.0,39.0,2.0,9,4.0,0.0,1625.35,1,0,2,1.0,2.0,4.25
0.0,14.0,2.0,2,2.0,1.0,1418.0,0,0,0,2.0,0.0,1.5
0.0,53.0,3.0,4,4.0,2.0,1900.0,0,0,2,2.0,2.0,1.54
0.0,12.0,3.0,4,2.0,0.0,2095.0,0,0,0,2.0,2.0,2.58
0.0,44.0,2.0,1,0.0,3.0,476.0,0,0,0,1.0,1.0,0.32
0.0,44.0,2.0,2,4.0,1.0,1344.0,0,0,0,2.0,0.0,0.74
0.0,13.0,3.0,5,2.0,3.0,3000.0,0,0,0,2.0,0.0,4.25
0.0,74.0,3.0,3,3.0,1.0,1929.0,0,0,0,1.0,0.0,2.1
0.0,43.0,3.0,3,4.0,0.0,1987.0,0,0,2,2.0,2.0,2.4
0.0,81.0,3.0,3,4.0,3.0,1810.0,0,0,0,2.0,2.0,1.8
0.0,34.0,2.0,2,3.0,0.0,1068.1,0,0,2,2.0,1.0,0.78
0.0,7.0,3.0,2,2.0,3.0,717.0,0,0,0,1.0,2.0,0.5
0.0,62.0,3.0,3,2.0,3.0,1650.0,0,0,0,0.0,2.0,2.35
0.0,59.0,3.0,2,3.0,1.0,1571.0,0,0,0,2.0,2.0,2.1
0.0,2.0,3.0,3,3.0,3.0,1354.0,0,0,2,2.0,2.0,1.38
1.0,51.0,4.0,4,0.0,0.0,2421.9,0,0,0,1.0,1.0,5.7
0.0,29.0,2.0,2,2.0,3.0,778.0,0,0,0,1.0,1.0,0.25
0.0,2.0,3.0,3,4.0,3.0,2250.0,0,0,2,2.0,1.0,1.85
1.0,9.0,4.0,4,2.0,3.0,4800.0,1,0,0,2.0,2.0,5.75
0.0,79.0,2.0,2,2.0,3.0,1150.0,0,0,2,0.0,0.0,0.95
1.0,10.0,2.0,2,0.0,3.0,450.0,0,0,0,1.0,1.0,0.24
0.0,44.0,3.0,4,4.0,0.0,2634.0,0,0,0,1.0,2.0,2.75
0.0,33.0,3.0,2,3.0,1.0,1201.0,0,0,0,1.0,1.0,0.82
0.0,86.0,3.0,3,2.0,1.0,1214.0,0,0,0,1.0,1.0,1.3
0.0,0.0,3.0,3,4.0,0.0,2944.0,0,0,0,1.0,2.0,1.2
0.0,82.0,2.0,2,4.0,3.0,1143.0,0,0,0,2.0,0.0,0.54
0.0,44.0,1.0,1,1.0,3.0,477.85,0,0,2,1.0,2.0,0.22
0.0,4.0,3.0,2,4.0,3.0,1371.0,0,0,2,1.0,0.0,1.3
0.0,20.0,2.0,2,3.0,2.0,1490.0,0,0,0,2.0,2.0,1.18
0.0,79.0,3.0,3,4.0,2.0,1989.0,0,0,0,2.0,2.0,1.35
1.0,25.0,9.0,9,0.0,3.0,7000.0,0,0,0,1.0,1.0,13.5
0.0,14.0,2.0,2,2.0,3.0,1199.0,0,0,0,1.0,2.0,1.32
0.0,66.0,3.0,3,1.0,3.0,1709.0,0,0,0,0.0,0.0,1.38
0.0,68.0,4.0,5,4.0,0.0,2226.0,0,0,2,0.0,2.0,2.0
1.0,67.0,2.0,2,1.0,2.0,800.0,0,0,0,1.0,1.0,0.63
0.0,20.0,2.0,2,2.0,3.0,800.0,0,0,0,1.0,2.0,0.35
0.0,63.0,2.0,2,2.0,3.0,1188.0,0,0,2,2.0,2.0,1.51
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,0,1.0,1.0,1.7
0.0,34.0,3.0,3,3.0,3.0,2283.0,0,0,0,1.0,2.0,1.25
0.0,7.0,3.0,2,2.0,3.0,717.0,0,0,0,1.0,2.0,0.52
0.0,56.0,3.0,3,2.0,3.0,1362.0,0,0,2,0.0,1.0,1.38
0.0,79.0,2.0,2,3.0,3.0,700.0,0,0,0,2.0,2.0,0.49
1.0,29.0,2.0,3,2.0,3.0,1200.0,0,0,0,1.0,1.0,0.58
0.0,22.0,3.0,4,4.0,3.0,2600.0,0,0,1,2.0,2.0,4.3
1.0,46.0,5.0,5,4.0,2.0,3400.0,0,0,0,1.0,2.0,3.75
0.0,7.0,2.0,2,3.0,3.0,1317.0,0,0,2,2.0,2.0,0.9
0.0,92.0,3.0,2,1.0,3.0,716.0,0,0,2,2.0,1.0,0.38
1.0,35.0,2.0,7,4.0,3.0,900.0,0,1,0,1.0,2.0,2.1
1.0,80.0,5.0,6,4.0,3.0,5140.0,0,0,0,2.0,2.0,3.85
0.0,66.0,2.0,1,1.0,3.0,667.0,0,0,0,1.0,0.0,0.6
1.0,68.0,4.0,5,4.0,3.0,2610.0,1,1,2,2.0,2.0,5.4
0.0,66.0,3.0,3,3.0,3.0,1893.0,0,0,0,1.0,0.0,1.8
0.0,80.0,3.0,3,4.0,3.0,1711.0,0,0,2,1.0,1.0,1.85
1.0,32.0,5.0,6,4.0,3.0,4680.0,1,0,0,2.0,2.0,11.5
1.0,47.0,5.0,5,3.0,0.0,3240.0,1,0,0,1.0,2.0,10.56
1.0,67.0,4.0,4,2.0,2.0,345.0,0,1,0,1.0,2.0,2.43
0.0,2.0,3.0,3,3.0,1.0,1509.0,0,0,0,2.0,0.0,1.95
0.0,44.0,5.0,5,4.0,2.0,3305.0,0,0,0,2.0,2.0,3.3
0.0,81.0,3.0,2,1.0,3.0,944.0,0,0,0,1.0,2.0,0.55
0.0,57.0,2.0,2,2.0,0.0,944.0,0,0,0,1.0,1.0,0.38
1.0,45.0,4.0,4,3.0,3.0,2088.2,1,0,2,1.0,2.0,6.75
0.0,45.0,5.0,6,4.0,3.0,3388.0,0,0,0,1.0,0.0,4.21
0.0,62.0,3.0,4,3.0,0.0,2898.0,0,0,0,0.0,0.0,4.94
0.0,55.0,2.0,2,1.0,3.0,1528.0,0,0,2,1.0,2.0,2.2
0.0,33.0,3.0,2,2.0,1.0,876.0,0,0,0,1.0,1.0,0.82
0.0,64.0,2.0,2,2.0,3.0,1296.0,0,0,0,2.0,1.0,1.3
0.0,62.0,3.0,3,3.0,3.0,1833.0,0,0,2,2.0,2.0,2.35
1.0,9.0,5.0,5,4.0,1.0,3600.0,1,1,2,0.0,2.0,8.75
1.0,84.0,4.0,5,4.0,0.0,3194.0,1,0,2,1.0,2.0,2.5
0.0,9.0,3.0,3,3.0,1.0,1466.0,0,0,0,1.0,2.0,1.75
1.0,44.0,2.0,1,2.0,0.0,900.0,0,0,0,1.0,1.0,0.5
0.0,88.0,3.0,3,3.0,3.0,1630.0,0,0,2,2.0,0.0,1.17
0.0,90.0,3.0,3,2.0,4.0,140.0,0,0,0,1.0,0.0,0.7
1.0,26.0,5.0,5,4.0,2.0,3240.0,1,1,2,2.0,1.0,12.5
0.0,13.0,3.0,5,4.0,3.0,3584.0,0,0,2,1.0,2.0,4.75
0.0,85.0,3.0,3,3.0,3.0,1993.0,0,0,0,1.0,0.0,1.45
0.0,59.0,2.0,2,2.0,4.0,1278.0,0,0,0,1.0,2.0,1.7
